Date,Price
2021-08-10,6820.2099609375
2021-08-11,6857.990234375
2021-08-12,6882.47021484375
2021-08-13,6896.0400390625
2021-08-16,6838.77001953125
2021-08-17,6819.83984375
2021-08-18,6770.10986328125
2021-08-19,6605.89013671875
2021-08-20,6626.10986328125
2021-08-23,6683.10009765625
2021-08-24,6664.31005859375
2021-08-25,6676.47998046875
2021-08-26,6666.02978515625
2021-08-27,6681.919921875
2021-08-30,6687.2998046875
2021-08-31,6680.18017578125
2021-09-01,6758.68994140625
2021-09-02,6763.080078125
2021-09-03,6689.990234375
2021-09-06,6743.5
2021-09-07,6726.06982421875
2021-09-08,6668.89013671875
2021-09-09,6684.72021484375
2021-09-10,6663.77001953125
2021-09-13,6676.93017578125
2021-09-14,6652.97021484375
2021-09-15,6583.6201171875
2021-09-16,6622.58984375
2021-09-17,6570.18994140625
2021-09-20,6455.81005859375
2021-09-21,6552.72998046875
2021-09-22,6637.0
2021-09-23,6701.97998046875
2021-09-24,6638.4599609375
2021-09-27,6650.91015625
2021-09-28,6506.5
2021-09-29,6560.7998046875
2021-09-30,6520.009765625
2021-10-01,6517.68994140625
2021-10-04,6477.66015625
2021-10-05,6576.27978515625
2021-10-06,6493.1201171875
2021-10-07,6600.18994140625
2021-10-08,6559.990234375
2021-10-11,6570.5400390625
2021-10-12,6548.10986328125
2021-10-13,6597.3798828125
2021-10-14,6685.2099609375
2021-10-15,6727.52001953125
2021-10-18,6673.10009765625
2021-10-19,6669.85009765625
2021-10-20,6705.60986328125
2021-10-21,6686.169921875
2021-10-22,6733.68994140625
2021-10-25,6712.8701171875
2021-10-26,6766.509765625
2021-10-27,6753.52001953125
2021-10-28,6804.22021484375
2021-10-29,6830.33984375
2021-11-01,6893.2900390625
2021-11-02,6927.02978515625
2021-11-03,6950.64990234375
2021-11-04,6987.7900390625
2021-11-05,7040.7900390625
2021-11-08,7047.47998046875
2021-11-09,7043.27001953125
2021-11-10,7045.16015625
2021-11-11,7059.5498046875
2021-11-12,7091.39990234375
2021-11-15,7128.6298828125
2021-11-16,7152.60009765625
2021-11-17,7156.85009765625
2021-11-18,7141.97998046875
2021-11-19,7112.2900390625
2021-11-22,7105.0
2021-11-23,7044.6201171875
2021-11-24,7042.22998046875
2021-11-25,7075.8701171875
2021-11-26,6739.72998046875
2021-11-29,6776.25
2021-11-30,6721.16015625
2021-12-01,6881.8701171875
2021-12-02,6795.75
2021-12-03,6765.52001953125
2021-12-06,6865.77978515625
2021-12-07,7065.39013671875
2021-12-08,7014.56982421875
2021-12-09,7008.22998046875
2021-12-10,6991.68017578125
2021-12-13,6942.91015625
2021-12-14,6895.31005859375
2021-12-15,6927.6298828125
2021-12-16,7005.06982421875
2021-12-17,6926.6298828125
2021-12-20,6870.10009765625
2021-12-21,6964.990234375
2021-12-22,7051.669921875
2021-12-23,7106.14990234375
2021-12-24,7086.580078125
2021-12-27,7140.39013671875
2021-12-28,7181.10986328125
2021-12-29,7161.52001953125
2021-12-30,7173.22998046875
2021-12-31,7153.02978515625
2022-01-03,7217.22021484375
2022-01-04,7317.41015625
2022-01-05,7376.3701171875
2022-01-06,7249.66015625
2022-01-07,7219.47998046875
2022-01-10,7115.77001953125
2022-01-11,7183.3798828125
2022-01-12,7237.18994140625
2022-01-13,7201.14013671875
2022-01-14,7143.0
2022-01-17,7201.64013671875
2022-01-18,7133.830078125
2022-01-19,7172.97998046875
2022-01-20,7194.16015625
2022-01-21,7068.58984375
2022-01-24,6787.7900390625
2022-01-25,6837.9599609375
2022-01-26,6981.9599609375
2022-01-27,7023.7998046875
2022-01-28,6965.8798828125
2022-01-31,6999.2001953125
2022-02-01,7099.490234375
2022-02-02,7115.27001953125
2022-02-03,7005.6298828125
2022-02-04,6951.3798828125
2022-02-07,7009.25
2022-02-08,7028.41015625
2022-02-09,7130.8798828125
2022-02-10,7101.5498046875
2022-02-11,7011.60009765625
2022-02-14,6852.2001953125
2022-02-15,6979.97021484375
2022-02-16,6964.97998046875
2022-02-17,6946.81982421875
2022-02-18,6929.6298828125
2022-02-21,6788.33984375
2022-02-22,6787.60009765625
2022-02-23,6780.669921875
2022-02-24,6521.0498046875
2022-02-25,6752.43017578125
2022-02-28,6658.830078125
2022-03-01,6396.490234375
2022-03-02,6498.02001953125
2022-03-03,6378.3701171875
2022-03-04,6061.66015625
2022-03-07,5982.27001953125
2022-03-08,5962.9599609375
2022-03-09,6387.830078125
2022-03-10,6207.2001953125
2022-03-11,6260.25
2022-03-14,6369.93994140625
2022-03-15,6355.0
2022-03-16,6588.64013671875
2022-03-17,6612.52001953125
2022-03-18,6620.240234375
2022-03-21,6582.330078125
2022-03-22,6659.41015625
2022-03-23,6581.43017578125
2022-03-24,6555.77001953125
2022-03-25,6553.68017578125
2022-03-28,6589.10986328125
2022-03-29,6792.16015625
2022-03-30,6741.58984375
2022-03-31,6659.8701171875
2022-04-01,6684.31005859375
2022-04-04,6731.3701171875
2022-04-05,6645.509765625
2022-04-06,6498.830078125
2022-04-07,6461.68017578125
2022-04-08,6548.22021484375
2022-04-11,6555.81005859375
2022-04-12,6537.41015625
2022-04-13,6542.14013671875
2022-04-14,6589.35009765625
2022-04-19,6534.7900390625
2022-04-20,6624.91015625
2022-04-21,6715.10009765625
2022-04-22,6581.419921875
2022-04-25,6449.3798828125
2022-04-26,6414.56982421875
2022-04-27,6445.259765625
2022-04-28,6508.14013671875
2022-04-29,6533.77001953125
2022-05-02,6425.60986328125
2022-05-03,6476.18017578125
2022-05-04,6395.68017578125
2022-05-05,6368.39990234375
2022-05-06,6258.35986328125
2022-05-09,6086.02001953125
2022-05-10,6116.91015625
2022-05-11,6269.72998046875
2022-05-12,6206.259765625
2022-05-13,6362.68017578125
2022-05-16,6347.77001953125
2022-05-17,6430.18994140625
2022-05-18,6352.93994140625
2022-05-19,6272.7099609375
2022-05-20,6285.240234375
2022-05-23,6358.740234375
2022-05-24,6253.14013671875
2022-05-25,6298.64013671875
2022-05-26,6410.580078125
2022-05-27,6515.75
2022-05-30,6562.39013671875
2022-05-31,6468.7998046875
2022-06-01,6418.89013671875
2022-06-02,6500.43994140625
2022-06-03,6485.2998046875
2022-06-06,6548.77978515625
2022-06-07,6500.35009765625
2022-06-08,6448.6298828125
2022-06-09,6358.4599609375
2022-06-10,6187.22998046875
2022-06-13,6022.31982421875
2022-06-14,5949.83984375
2022-06-15,6030.1298828125
2022-06-16,5886.240234375
2022-06-17,5882.64990234375
2022-06-20,5920.08984375
2022-06-21,5964.66015625
2022-06-22,5916.6298828125
2022-06-23,5883.330078125
2022-06-24,6073.35009765625
2022-06-27,6047.31005859375
2022-06-28,6086.02001953125
2022-06-29,6031.47998046875
2022-06-30,5922.85986328125
2022-07-01,5931.06005859375
2022-07-04,5954.64990234375
2022-07-05,5794.9599609375
2022-07-06,5912.3798828125
2022-07-07,6006.7001953125
2022-07-08,6033.1298828125
2022-07-11,5996.2998046875
2022-07-12,6044.2001953125
2022-07-13,6000.240234375
2022-07-14,5915.41015625
2022-07-15,6036.0
2022-07-18,6091.91015625
2022-07-19,6201.22021484375
2022-07-20,6184.66015625
2022-07-21,6201.10986328125
2022-07-22,6216.81982421875
2022-07-25,6237.5498046875
2022-07-26,6211.4501953125
2022-07-27,6257.93994140625
2022-07-28,6339.2099609375
2022-07-29,6448.5
2022-08-01,6436.85986328125
2022-08-02,6409.7998046875
2022-08-03,6472.06005859375
2022-08-04,6513.39013671875
2022-08-05,6472.35009765625
2022-08-08,6524.43994140625
2022-08-09,6490.0
2022-08-10,6523.43994140625
2022-08-11,6544.669921875
2022-08-12,6553.85986328125
2022-08-15,6569.9501953125
2022-08-16,6592.580078125
2022-08-17,6528.31982421875
2022-08-18,6557.39990234375
2022-08-19,6495.830078125
2022-08-22,6378.740234375
2022-08-23,6362.02001953125
2022-08-24,6386.759765625
2022-08-25,6381.56005859375
2022-08-26,6274.259765625
2022-08-29,6222.27978515625
2022-08-30,6210.22021484375
2022-08-31,6125.10009765625
2022-09-01,6034.31005859375
2022-09-02,6167.509765625
2022-09-05,6093.22021484375
2022-09-06,6104.60986328125
2022-09-07,6105.919921875
2022-09-08,6125.89990234375
2022-09-09,6212.330078125
2022-09-12,6333.58984375
2022-09-13,6245.68994140625
2022-09-14,6222.41015625
2022-09-15,6157.83984375
2022-09-16,6077.2998046875
2022-09-19,6061.58984375
2022-09-20,5979.47021484375
2022-09-21,6031.330078125
2022-09-22,5918.5
2022-09-23,5783.41015625
2022-09-26,5769.39013671875
2022-09-27,5753.81982421875
2022-09-28,5765.009765625
2022-09-29,5676.8701171875
2022-09-30,5762.33984375
2022-10-03,5794.14990234375
2022-10-04,6039.68994140625
2022-10-05,5985.4599609375
2022-10-06,5936.419921875
2022-10-07,5866.93994140625
2022-10-10,5840.5498046875
2022-10-11,5833.2001953125
2022-10-12,5818.47021484375
2022-10-13,5879.18994140625
2022-10-14,5931.919921875
2022-10-17,6040.66015625
2022-10-18,6067.0
2022-10-19,6040.72021484375
2022-10-20,6086.89990234375
2022-10-21,6035.39013671875
2022-10-24,6131.35986328125
2022-10-25,6250.5498046875
2022-10-26,6276.31005859375
2022-10-27,6244.02978515625
2022-10-28,6273.0498046875
2022-10-31,6266.77001953125
2022-11-01,6328.25
2022-11-02,6276.8798828125
2022-11-03,6243.27978515625
2022-11-04,6416.43994140625
2022-11-07,6416.60986328125
2022-11-08,6441.5
2022-11-09,6430.56982421875
2022-11-10,6556.830078125
2022-11-11,6594.6201171875
2022-11-14,6609.169921875
2022-11-15,6641.66015625
2022-11-16,6607.22021484375
2022-11-17,6576.1201171875
2022-11-18,6644.4599609375
2022-11-21,6634.4501953125
2022-11-22,6657.52978515625
2022-11-23,6679.08984375
2022-11-24,6707.31982421875
2022-11-25,6712.47998046875
2022-11-28,6665.2001953125
2022-11-29,6668.97021484375
2022-11-30,6738.5498046875
2022-12-01,6753.97021484375
2022-12-02,6742.25
2022-12-05,6696.9599609375
2022-12-06,6687.7900390625
2022-12-07,6660.58984375
2022-12-08,6647.31005859375
2022-12-09,6677.64013671875
2022-12-12,6650.5498046875
2022-12-13,6744.97998046875
2022-12-14,6730.7900390625
2022-12-15,6522.77001953125
2022-12-16,6452.6298828125
2022-12-19,6473.2900390625
2022-12-20,6450.43017578125
2022-12-21,6580.240234375
2022-12-22,6517.97021484375
2022-12-23,6504.89990234375
2022-12-27,6550.66015625
2022-12-28,6510.490234375
2022-12-29,6573.47021484375
2022-12-30,6473.759765625
2023-01-02,6594.56982421875
2023-01-03,6623.89013671875
2023-01-04,6776.43017578125
2023-01-05,6761.5
2023-01-06,6860.9501953125
2023-01-09,6907.35986328125
2023-01-10,6869.14013671875
2023-01-11,6924.18994140625
2023-01-12,6975.68017578125
2023-01-13,7023.5
2023-01-16,7043.31005859375
2023-01-17,7077.16015625
2023-01-18,7083.39013671875
2023-01-19,6951.8701171875
2023-01-20,6995.990234375
2023-01-23,7032.02001953125
2023-01-24,7050.47998046875
2023-01-25,7043.8798828125
2023-01-26,7095.990234375
2023-01-27,7097.2099609375
2023-01-30,7082.009765625
2023-01-31,7082.419921875
2023-02-01,7077.10986328125
2023-02-02,7166.27001953125
2023-02-03,7233.93994140625
2023-02-06,7137.10009765625
2023-02-07,7132.35009765625
2023-02-08,7119.830078125
2023-02-09,7188.35986328125
2023-02-10,7129.72998046875
2023-02-13,7208.58984375
2023-02-14,7213.81005859375
2023-02-15,7300.85986328125
2023-02-16,7366.16015625
2023-02-17,7347.72021484375
2023-02-20,7335.60986328125
2023-02-21,7308.64990234375
2023-02-22,7299.259765625
2023-02-23,7317.43017578125
2023-02-24,7187.27001953125
2023-02-27,7295.5498046875
2023-02-28,7267.93017578125
2023-03-01,7234.25
2023-03-02,7284.22021484375
2023-03-03,7348.1201171875
2023-03-06,7373.2099609375
2023-03-07,7339.27001953125
2023-03-08,7324.759765625
2023-03-09,7315.8798828125
2023-03-10,7220.669921875
2023-03-13,7011.5
2023-03-14,7141.56982421875
2023-03-15,6885.7099609375
2023-03-16,7025.72021484375
2023-03-17,6925.39990234375
2023-03-20,7013.14013671875
2023-03-21,7112.91015625
2023-03-22,7131.1201171875
2023-03-23,7139.25
2023-03-24,7015.10009765625
2023-03-27,7078.27001953125
2023-03-28,7088.33984375
2023-03-29,7186.990234375
2023-03-30,7263.3701171875
2023-03-31,7322.39013671875
2023-04-03,7345.9599609375
2023-04-04,7344.9599609375
2023-04-05,7316.2998046875
2023-04-06,7324.75
2023-04-11,7390.27978515625
2023-04-12,7396.93994140625
2023-04-13,7480.830078125
2023-04-14,7519.60986328125
2023-04-17,7498.18017578125
2023-04-18,7533.6298828125
2023-04-19,7549.43994140625
2023-04-20,7538.7099609375
2023-04-21,7577.0
2023-04-24,7573.85986328125
2023-04-25,7531.60986328125
2023-04-26,7466.66015625
2023-04-27,7483.83984375
2023-04-28,7491.5
2023-05-02,7383.2001953125
2023-05-03,7403.830078125
2023-05-04,7340.77001953125
2023-05-05,7432.93017578125
2023-05-08,7440.91015625
2023-05-09,7397.169921875
2023-05-10,7361.2001953125
2023-05-11,7381.77978515625
2023-05-12,7414.85009765625
2023-05-15,7418.2099609375
2023-05-16,7406.009765625
2023-05-17,7399.43994140625
2023-05-18,7446.89013671875
2023-05-19,7491.9599609375
2023-05-22,7478.16015625
2023-05-23,7378.7099609375
2023-05-24,7253.4599609375
2023-05-25,7229.27001953125
2023-05-26,7319.18017578125
2023-05-29,7303.81005859375
2023-05-30,7209.75
2023-05-31,7098.7001953125
2023-06-01,7137.43017578125
2023-06-02,7270.68994140625
2023-06-05,7200.91015625
2023-06-06,7209.0
2023-06-07,7202.7900390625
2023-06-08,7222.14990234375
2023-06-09,7213.14013671875
2023-06-12,7250.35009765625
2023-06-13,7290.7998046875
2023-06-14,7328.52978515625
2023-06-15,7290.91015625
2023-06-16,7388.64990234375
2023-06-19,7314.0498046875
2023-06-20,7294.169921875
2023-06-21,7260.97021484375
2023-06-22,7203.27978515625
2023-06-23,7163.419921875
2023-06-26,7184.35009765625
2023-06-27,7215.580078125
2023-06-28,7286.31982421875
2023-06-29,7312.72998046875
2023-06-30,7400.06005859375
2023-07-03,7386.7001953125
2023-07-04,7369.93017578125
2023-07-05,7310.81005859375
2023-07-06,7082.2900390625
2023-07-07,7111.8798828125
2023-07-10,7143.68994140625
2023-07-11,7220.009765625
2023-07-12,7333.009765625
2023-07-13,7369.7998046875
2023-07-14,7374.5400390625
2023-07-17,7291.66015625
2023-07-18,7319.18017578125
2023-07-19,7326.93994140625
2023-07-20,7384.91015625
2023-07-21,7432.77001953125
2023-07-24,7427.31005859375
2023-07-25,7415.4501953125
2023-07-26,7315.06982421875
2023-07-27,7465.240234375
2023-07-28,7476.47021484375
2023-07-31,7497.77978515625
2023-08-01,7406.080078125
2023-08-02,7312.83984375
2023-08-03,7260.52978515625
2023-08-04,7315.06982421875
2023-08-07,7319.759765625
2023-08-08,7269.47021484375
2023-08-09,7322.0400390625
2023-08-10,7433.6201171875
2023-08-11,7340.18994140625
2023-08-14,7348.83984375
2023-08-15,7267.7001953125
2023-08-16,7260.25
2023-08-17,7191.740234375
2023-08-18,7164.10986328125
2023-08-21,7198.06005859375
2023-08-22,7240.8798828125
2023-08-23,7246.6201171875
2023-08-24,7214.4599609375
2023-08-25,7229.60009765625
2023-08-28,7324.7099609375
2023-08-29,7373.43017578125
2023-08-30,7364.39990234375
2023-08-31,7316.7001953125
2023-09-01,7296.77001953125
2023-09-04,7279.509765625
2023-09-05,7254.72021484375
2023-09-06,7194.08984375
2023-09-07,7196.10009765625
2023-09-08,7240.77001953125
2023-09-11,7278.27001953125
2023-09-12,7252.8798828125
2023-09-13,7222.56982421875
2023-09-14,7308.669921875
2023-09-15,7378.81982421875
2023-09-18,7276.14013671875
2023-09-19,7282.1201171875
2023-09-20,7330.7900390625
2023-09-21,7213.89990234375
2023-09-22,7184.81982421875
2023-09-25,7123.8798828125
2023-09-26,7074.02001953125
2023-09-27,7071.7900390625
2023-09-28,7116.240234375
2023-09-29,7135.06005859375
2023-10-02,7068.16015625
2023-10-03,6997.0498046875
2023-10-04,6996.72998046875
2023-10-05,6998.25
2023-10-06,7060.14990234375
2023-10-09,7021.39990234375
2023-10-10,7162.43017578125
2023-10-11,7131.2099609375
2023-10-12,7104.52978515625
2023-10-13,7003.52978515625
2023-10-16,7022.18994140625
2023-10-17,7029.7001953125
2023-10-18,6965.990234375
2023-10-19,6921.3701171875
2023-10-20,6816.22021484375
2023-10-23,6850.47021484375
2023-10-24,6893.64990234375
2023-10-25,6915.06982421875
2023-10-26,6888.9599609375
2023-10-27,6795.3798828125
2023-10-30,6825.06982421875
2023-10-31,6885.64990234375
2023-11-01,6932.6298828125
2023-11-02,7060.68994140625
2023-11-03,7047.5
2023-11-06,7013.72998046875
2023-11-07,6986.22998046875
2023-11-08,7034.16015625
2023-11-09,7113.66015625
2023-11-10,7045.0400390625
2023-11-13,7087.06005859375
2023-11-14,7185.68017578125
2023-11-15,7209.60986328125
2023-11-16,7168.39990234375
2023-11-17,7233.91015625
2023-11-20,7246.93017578125
2023-11-21,7229.4501953125
2023-11-22,7260.72998046875
2023-11-23,7277.93017578125
2023-11-24,7292.7998046875
2023-11-27,7265.490234375
2023-11-28,7250.1298828125
2023-11-29,7267.64013671875
2023-11-30,7310.77001953125
2023-12-01,7346.14990234375
2023-12-04,7332.58984375
2023-12-05,7386.990234375
2023-12-06,7435.990234375
2023-12-07,7428.52001953125
2023-12-08,7526.5498046875
2023-12-11,7551.52978515625
2023-12-12,7543.5498046875
2023-12-13,7531.22021484375
2023-12-14,7575.85009765625
2023-12-15,7596.91015625
2023-12-18,7568.85986328125
2023-12-19,7574.669921875
2023-12-20,7583.43017578125
2023-12-21,7571.39990234375
2023-12-22,7568.81982421875
2023-12-27,7571.81982421875
2023-12-28,7535.16015625
2023-12-29,7543.18017578125
