date,index_name,ticker,data_source,close_level
2022-01-17,FTSE_100,^FTSE,Yahoo Finance,7611.2001953125
2022-01-18,FTSE_100,^FTSE,Yahoo Finance,7563.60009765625
2022-01-19,FTSE_100,^FTSE,Yahoo Finance,7589.7001953125
2022-01-20,FTSE_100,^FTSE,Yahoo Finance,7585.0
2022-01-21,FTSE_100,^FTSE,Yahoo Finance,7494.10009765625
2022-01-24,FTSE_100,^FTSE,Yahoo Finance,7297.2001953125
2022-01-25,FTSE_100,^FTSE,Yahoo Finance,7371.5
2022-01-26,FTSE_100,^FTSE,Yahoo Finance,7469.7998046875
2022-01-27,FTSE_100,^FTSE,Yahoo Finance,7554.2998046875
2022-01-28,FTSE_100,^FTSE,Yahoo Finance,7466.10009765625
2022-01-31,FTSE_100,^FTSE,Yahoo Finance,7464.39990234375
2022-02-01,FTSE_100,^FTSE,Yahoo Finance,7535.7998046875
2022-02-02,FTSE_100,^FTSE,Yahoo Finance,7583.0
2022-02-03,FTSE_100,^FTSE,Yahoo Finance,7528.7998046875
2022-02-04,FTSE_100,^FTSE,Yahoo Finance,7516.39990234375
2022-02-07,FTSE_100,^FTSE,Yahoo Finance,7573.5
2022-02-08,FTSE_100,^FTSE,Yahoo Finance,7567.10009765625
2022-02-09,FTSE_100,^FTSE,Yahoo Finance,7643.39990234375
2022-02-10,FTSE_100,^FTSE,Yahoo Finance,7672.39990234375
2022-02-11,FTSE_100,^FTSE,Yahoo Finance,7661.0
2022-02-14,FTSE_100,^FTSE,Yahoo Finance,7531.60009765625
2022-02-15,FTSE_100,^FTSE,Yahoo Finance,7608.89990234375
2022-02-16,FTSE_100,^FTSE,Yahoo Finance,7603.7998046875
2022-02-17,FTSE_100,^FTSE,Yahoo Finance,7537.39990234375
2022-02-18,FTSE_100,^FTSE,Yahoo Finance,7513.60009765625
2022-02-21,FTSE_100,^FTSE,Yahoo Finance,7484.2998046875
2022-02-22,FTSE_100,^FTSE,Yahoo Finance,7494.2001953125
2022-02-23,FTSE_100,^FTSE,Yahoo Finance,7498.2001953125
2022-02-24,FTSE_100,^FTSE,Yahoo Finance,7207.0
2022-02-25,FTSE_100,^FTSE,Yahoo Finance,7489.5
2022-02-28,FTSE_100,^FTSE,Yahoo Finance,7458.2998046875
2022-03-01,FTSE_100,^FTSE,Yahoo Finance,7330.2001953125
2022-03-02,FTSE_100,^FTSE,Yahoo Finance,7429.60009765625
2022-03-03,FTSE_100,^FTSE,Yahoo Finance,7238.89990234375
2022-03-04,FTSE_100,^FTSE,Yahoo Finance,6987.10009765625
2022-03-07,FTSE_100,^FTSE,Yahoo Finance,6959.5
2022-03-08,FTSE_100,^FTSE,Yahoo Finance,6964.10009765625
2022-03-09,FTSE_100,^FTSE,Yahoo Finance,7190.7001953125
2022-03-10,FTSE_100,^FTSE,Yahoo Finance,7099.10009765625
2022-03-11,FTSE_100,^FTSE,Yahoo Finance,7155.60009765625
2022-03-14,FTSE_100,^FTSE,Yahoo Finance,7193.5
