date,index_name,ticker,data_source,close_level,log_return,return_pct,garch_volatility
2021-01-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3592.830078125,0.01110852518383248,1.110852518383248,0.9790594171394059
2021-01-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3536.3798828125,-0.01583664260764582,-1.583664260764582,1.0060792498055717
2021-01-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3557.0400390625,0.005825177389394374,0.5825177389394375,1.1730698901766046
2021-01-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3481.43994140625,-0.02148276484562079,-2.148276484562079,1.0957384150158238
2021-02-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3530.85009765625,0.014092678347553863,1.4092678347553864,1.3863684505366711
2021-02-02,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3590.4599609375,0.01674165429866707,1.6741654298667068,1.3779501446975833
2021-02-03,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3609.75,0.005358200752215759,0.5358200752215759,1.4203536186268526
2021-02-04,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3642.1201171875,0.008927443998208651,0.8927443998208652,1.303948202799529
2021-02-05,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3655.77001953125,0.0037407848036864985,0.3740784803686498,1.2362520486454747
2021-02-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3665.510009765625,0.002660735811661241,0.26607358116612406,1.136924092371338
2021-02-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3661.1298828125,-0.001195671559999039,-0.1195671559999039,1.0476009999176188
2021-02-10,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3648.3701171875,-0.0034912862947709916,-0.34912862947709916,0.9727987915780987
2021-02-11,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3671.679931640625,0.006368779745326779,0.6368779745326779,0.9241154315809506
2021-02-12,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3695.610107421875,0.0064963534254687625,0.6496353425468763,0.8930664420000706
2021-02-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3734.199951171875,0.010387934674398514,1.0387934674398513,0.8691527790933734
2021-02-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3726.39990234375,-0.0020909985318260374,-0.20909985318260374,0.9089834780222588
2021-02-17,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3699.85009765625,-0.007150289258846604,-0.7150289258846604,0.8603115952649071
2021-02-18,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3681.0400390625,-0.005096973120511829,-0.509697312051183,0.8793452488372868
2021-02-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3713.4599609375,0.008768714478690548,0.8768714478690548,0.8644676429552985
2021-02-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3699.85009765625,-0.00367174135817862,-0.367174135817862,0.8774372512558862
2021-02-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3689.10009765625,-0.0029097523465603497,-0.290975234656035,0.8469581179885989
2021-02-24,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3705.989990234375,0.004567874561459367,0.45678745614593674,0.814946390622371
2021-02-25,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3685.280029296875,-0.005603912475238808,-0.5603912475238808,0.7863468632207671
2021-02-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3636.43994140625,-0.013341349440033632,-1.3341349440033632,0.7976338185278249
2021-03-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3706.6201171875,0.019115276780619618,1.9115276780619619,0.9693476339899888
2021-03-02,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3707.719970703125,0.0002966827824606962,0.029668278246069622,1.1843873230947999
2021-03-03,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3712.780029296875,0.0013638055058405288,0.13638055058405288,1.0864189645428517
2021-03-04,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3704.85009765625,-0.0021381315935002287,-0.21381315935002287,1.0018870559290114
2021-03-05,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3669.5400390625,-0.009576474201244746,-0.9576474201244747,0.9386723510897811
2021-03-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3763.239990234375,0.025213961626020392,2.521396162602039,0.982773345568318
2021-03-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3786.050048828125,0.006042986264903889,0.6042986264903889,1.373476434720265
2021-03-10,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3819.919921875,0.008906187391586502,0.8906187391586502,1.2681772342717808
2021-03-11,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3845.639892578125,0.006710551569102259,0.6710551569102259,1.2062017785356758
2021-03-12,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3833.360107421875,-0.003198279886374693,-0.3198279886374693,1.1312883665809694
2021-03-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3829.840087890625,-0.0009186814096207207,-0.09186814096207206,1.0551269012247773
2021-03-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3850.9599609375,0.00549940791084351,0.549940791084351,0.9781866123698655
2021-03-17,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3849.739990234375,-0.0003168467077191926,-0.03168467077191926,0.9292377021425615
2021-03-18,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3867.5400390625,0.00461304509522379,0.461304509522379,0.869365474604223
2021-03-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3837.02001953125,-0.007922627363297977,-0.7922627363297976,0.8315304204854248
2021-03-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3833.840087890625,-0.000829093942074252,-0.0829093942074252,0.8707722099374081
2021-03-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3827.02001953125,-0.0017804972458639104,-0.17804972458639104,0.8218047749983219
2021-03-24,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3832.550048828125,0.0014439531744899776,0.14439531744899775,0.785833055856274
2021-03-25,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3832.570068359375,5.223540125709177e-06,0.0005223540125709178,0.7474407357586473
2021-03-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3866.679931640625,0.008860625761391398,0.8860625761391399,0.7164827847683122
2021-03-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3882.8701171875,0.004178361066081155,0.4178361066081155,0.7664104407641203
2021-03-30,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3926.199951171875,0.011097423454192129,1.1097423454192128,0.7435513029102323
2021-03-31,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3919.2099609375,-0.0017819316421399645,-0.17819316421399645,0.8311639144100085
2021-04-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3945.9599609375,0.006802167889068095,0.6802167889068095,0.7935912217659306
2021-04-06,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3970.419921875,0.006179602075248798,0.6179602075248798,0.7930383060686194
2021-04-07,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3956.77001953125,-0.0034438220694072365,-0.34438220694072363,0.7847941731613655
2021-04-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3977.830078125,0.005308423307901534,0.5308423307901534,0.7692936487252084
2021-04-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3978.840087890625,0.0002538775015115307,0.025387750151153073,0.7560764251181417
2021-04-12,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3961.89990234375,-0.004266658086396459,-0.42666580863964587,0.7231000063999822
2021-04-13,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3966.989990234375,0.001283934739624809,0.12839347396248088,0.7296740658398673
2021-04-14,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3976.280029296875,0.002339097947176495,0.23390979471764947,0.7007899543629207
2021-04-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3993.429931640625,0.0043037774020356955,0.43037774020356956,0.6794169435369227
2021-04-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4032.989990234375,0.00985754030302295,0.985754030302295,0.6744110884554078
2021-04-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4019.909912109375,-0.0032485414661750423,-0.3248541466175042,0.7556762729280835
2021-04-20,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3940.4599609375,-0.019962034605986306,-1.9962034605986307,0.743847510840474
2021-04-21,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3976.409912109375,0.009081922236427021,0.9081922236427021,1.1365585973316823
2021-04-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4014.800048828125,0.009608165032316617,0.9608165032316617,1.0998044319523317
2021-04-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4013.340087890625,-0.00036371087916536323,-0.03637108791653632,1.0771853172373673
2021-04-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4020.830078125,0.001864534170800144,0.1864534170800144,0.9954214812401103
2021-04-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4011.909912109375,-0.002220953172423805,-0.22209531724238052,0.9246949509371987
2021-04-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4015.030029296875,0.0007774114089348322,0.07774114089348322,0.8742896222956416
2021-04-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3996.89990234375,-0.004525790428545095,-0.4525790428545095,0.8212823441521995
2021-04-30,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3974.739990234375,-0.005559701514047605,-0.5559701514047605,0.810779750644278
2021-05-03,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4000.25,0.006397524461754053,0.6397524461754054,0.8161220862053119
2021-05-04,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3924.800048828125,-0.019041452203838707,-1.9041452203838707,0.8058795440815723
2021-05-05,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4002.7900390625,0.019676220775629163,1.9676220775629163,1.140325335399014
2021-05-06,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3999.43994140625,-0.0008372910701501878,-0.08372910701501879,1.3134544524859304
2021-05-07,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4034.25,0.008666074170837321,0.8666074170837321,1.2001622903910867
2021-05-10,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4023.35009765625,-0.002705497632130778,-0.27054976321307783,1.1468998313207364
2021-05-11,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3946.06005859375,-0.019397285602536767,-1.9397285602536767,1.0651357883939157
2021-05-12,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3947.429931640625,0.0003470893260958474,0.03470893260958474,1.3076038004090047
2021-05-14,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4017.43994140625,0.017580152341548114,1.7580152341548114,1.1929436120826216
2021-05-17,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4006.840087890625,-0.0026419466026611667,-0.26419466026611665,1.2998972876506023
2021-05-18,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4005.340087890625,-0.0003744299265906946,-0.03744299265906946,1.1957650494509586
2021-05-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3936.739990234375,-0.017275525574911944,-1.7275525574911945,1.097337468757533
2021-05-20,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3999.909912109375,0.01591887172547376,1.5918871725473758,1.27210408100711
2021-05-21,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4025.780029296875,0.00644684929948013,0.644684929948013,1.3229608285792016
2021-05-25,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4036.0400390625,0.0025453347303571435,0.25453347303571433,1.2280643823552078
2021-05-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4031.669921875,-0.0010833601198065451,-0.10833601198065451,1.1257531321097438
2021-05-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4039.2099609375,0.0018684558228056088,0.1868455822805609,1.039166980806701
2021-05-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4070.56005859375,0.007731477895236448,0.7731477895236448,0.9620231831056856
2021-05-31,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4039.4599609375,-0.007669586518933932,-0.7669586518933932,0.9401148922953196
2021-06-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4071.75,0.0079618724687831,0.7961872468783099,0.9499992145447748
2021-06-02,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4088.5,0.004105272148361864,0.41052721483618637,0.9334361627790216
2021-06-03,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4079.239990234375,-0.0022674604588611836,-0.22674604588611835,0.881282245623601
2021-06-04,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4089.3798828125,0.002482646504267618,0.2482646504267618,0.8383850646053331
2021-06-07,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4097.64990234375,0.0020202741558579774,0.20202741558579773,0.7936627609002416
2021-06-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4096.009765625,-0.00040034290100371774,-0.040034290100371774,0.7550031495640238
2021-06-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4096.85009765625,0.0002051376560126059,0.02051376560126059,0.7238982679804533
2021-06-10,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4096.06982421875,-0.00019047505585296395,-0.019047505585296394,0.6966532795901317
2021-06-11,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4126.7001953125,0.0074501689088069855,0.7450168908806986,0.675326874282558
2021-06-14,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4132.669921875,0.0014455648596336352,0.1445564859633635,0.7111697579583874
2021-06-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4143.52001953125,0.0026220045574556518,0.26220045574556516,0.6857427343169694
2021-06-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4151.759765625,0.0019866114265190207,0.19866114265190207,0.6683069558534827
2021-06-17,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4158.14013671875,0.0015356075097224917,0.15356075097224917,0.6518545908287644
2021-06-18,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4083.3701171875,-0.018145235209584772,-1.8145235209584771,0.6375336687223783
2021-06-21,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4112.330078125,0.0070671402759360505,0.706714027593605,1.0224098740529926
2021-06-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4123.1298828125,0.0026227583959096226,0.26227583959096223,0.9814889403728211
2021-06-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4075.93994140625,-0.011511174682132195,-1.1511174682132195,0.9147321435571449
2021-06-24,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4122.43017578125,0.011341457397203646,1.1341457397203647,1.0052320149737197
2021-06-25,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4120.66015625,-0.0004294553346275579,-0.042945533462755786,1.0304556829625517
2021-06-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4089.909912109375,-0.00749043919215761,-0.749043919215761,0.9556493398847584
2021-06-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4107.509765625,0.004294005004110776,0.4294005004110776,0.9593300056666066
2021-06-30,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4064.300048828125,-0.010575409973865694,-1.0575409973865695,0.9042221416255739
2021-07-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4078.889892578125,0.0035833277785238147,0.3583327778523815,0.9773020585663413
2021-07-02,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4084.31005859375,0.0013279515005302019,0.1327951500530202,0.9152007055442893
2021-07-05,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4087.3701171875,0.0007489423645959102,0.07489423645959102,0.8559161268152169
2021-07-06,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4052.669921875,-0.008525856222526303,-0.8525856222526303,0.8058381010057861
2021-07-07,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4078.530029296875,0.006360732675728654,0.6360732675728653,0.8630283887044136
2021-07-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3991.659912109375,-0.02152947409732643,-2.152947409732643,0.8432328740027469
2021-07-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4068.090087890625,0.018966460977504426,1.8966460977504425,1.240334899661844
2021-07-12,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4093.3798828125,0.006197382568547556,0.6197382568547556,1.366337014681076
2021-07-13,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4094.56005859375,0.00028827172594539716,0.028827172594539714,1.263189222888399
2021-07-14,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4099.5,0.001205737319326581,0.1205737319326581,1.1545205659833666
2021-07-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4056.389892578125,-0.010571626023681339,-1.057162602368134,1.0603471671569198
2021-07-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4035.77001953125,-0.005096270439300237,-0.5096270439300237,1.094359167719789
2021-07-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3928.530029296875,-0.02693180102658552,-2.6931801026585522,1.0406876436008503
2021-07-20,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3956.340087890625,0.007054060117370904,0.7054060117370904,1.5232208216421381
2021-07-21,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4026.679931640625,0.017622820432846287,1.7622820432846287,1.4041549472330346
2021-07-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4059.050048828125,0.008006770000593548,0.8006770000593547,1.458165661511527
2021-07-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4109.10009765625,0.012255082077258093,1.2255082077258093,1.3566852986662004
2021-07-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4102.58984375,-0.0015856066940379417,-0.15856066940379418,1.324389200223077
2021-07-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4064.830078125,-0.009246502571741444,-0.9246502571741444,1.2120430621833829
2021-07-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4103.02978515625,0.00935373186741153,0.935373186741153,1.1911036276277658
2021-07-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4116.77001953125,0.0033432072555064614,0.3343207255506461,1.148061844298677
2021-07-30,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4089.300048828125,-0.006695061846504872,-0.6695061846504872,1.0595160652805804
2021-08-02,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4116.6201171875,0.006658648572925727,0.6658648572925727,1.0309948195053007
2021-08-03,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4117.9501953125,0.00032304736885854974,0.03230473688585497,0.9841968128060249
2021-08-04,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4144.89990234375,0.006523125138287258,0.6523125138287258,0.9147589296378341
2021-08-05,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4161.080078125,0.0038960354554165226,0.3896035455416523,0.8871209865359307
2021-08-06,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4174.5400390625,0.003229507210477722,0.3229507210477722,0.8412352596680107
2021-08-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4177.14990234375,0.0006249904832468571,0.06249904832468571,0.7992114736828153
2021-08-10,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4187.81982421875,0.0025510977350845245,0.25510977350845243,0.7584509173784123
2021-08-11,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4206.330078125,0.004410281952199471,0.4410281952199471,0.7275280943140706
2021-08-12,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4226.330078125,0.004743470537234269,0.4743470537234269,0.7139156263996083
2021-08-13,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4229.7001953125,0.0007970920767684092,0.07970920767684092,0.7060159096730406
2021-08-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4202.43994140625,-0.006465819693752334,-0.6465819693752334,0.6812542668971491
2021-08-17,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4196.39990234375,-0.0014383034362193397,-0.14383034362193398,0.7319908975820967
2021-08-18,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4189.419921875,-0.0016647107204801103,-0.16647107204801104,0.7099081345827932
2021-08-19,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4124.7099609375,-0.015566576068673323,-1.5566576068673323,0.6934125003167941
2021-08-20,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4147.5,0.00551003826785787,0.551003826785787,0.9693180002137811
2021-08-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4176.419921875,0.006948658447008732,0.6948658447008732,0.9219495751201233
2021-08-24,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4178.080078125,0.00039742803802780195,0.0397428038027802,0.8978988978190227
2021-08-25,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4181.1201171875,0.0007273516904715072,0.07273516904715072,0.8415007314998562
2021-08-26,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4169.8701171875,-0.0026942928897711067,-0.26942928897711066,0.7937469858932757
2021-08-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4190.97998046875,0.0050497037722857605,0.5049703772285761,0.7695188068811004
2021-08-30,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4198.7998046875,0.001864131522752661,0.18641315227526611,0.7536735289725007
2021-08-31,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4196.41015625,-0.0005692885617292234,-0.05692885617292234,0.7214784692285234
2021-09-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4227.27001953125,0.007326964152231548,0.7326964152231548,0.6969553353041158
2021-09-02,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4232.10009765625,0.0011419475878169407,0.11419475878169406,0.7255418541310891
2021-09-03,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4201.97998046875,-0.0071425087164494905,-0.714250871644949,0.697297925204401
2021-09-06,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4246.1298828125,0.010452114139945888,1.045211413994589,0.7563999068753526
2021-09-07,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4225.009765625,-0.004986380068055215,-0.49863800680552145,0.8266907641426743
2021-09-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4177.14990234375,-0.011392399764555482,-1.1392399764555483,0.8208870126393916
2021-09-09,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4177.10986328125,-9.585304652637128e-06,-0.0009585304652637128,0.9361344543622532
2021-09-10,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4170.35009765625,-0.001619598568728917,-0.1619598568728917,0.8744885992233881
2021-09-13,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4189.52978515625,0.004588515964433248,0.4588515964433248,0.8286731197088786
2021-09-14,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4191.669921875,0.0005106993843540417,0.05106993843540417,0.797783012447662
2021-09-15,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4145.93994140625,-0.010969675911809595,-1.0969675911809595,0.7573681822648359
2021-09-16,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4169.8701171875,0.005755360372160161,0.5755360372160161,0.8824092929114125
2021-09-17,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4130.83984375,-0.009404150070894249,-0.9404150070894248,0.8525076384766911
2021-09-20,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4043.6298828125,-0.021337963876362002,-2.1337963876362003,0.9150340658133742
2021-09-21,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4097.509765625,0.013236640525060088,1.3236640525060088,1.273949291241275
2021-09-22,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4150.18994140625,0.01277468726278855,1.2774687262788549,1.274054740918806
2021-09-23,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4194.919921875,0.010720148583008635,1.0720148583008635,1.2662993260987851
2021-09-24,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4158.509765625,-0.008717470115181269,-0.8717470115181268,1.2282575336371113
2021-09-27,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4165.47998046875,0.0016747297114693403,0.16747297114693402,1.196320705274009
2021-09-28,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4058.820068359375,-0.025939202570461388,-2.593920257046139,1.096755398177568
2021-09-29,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4080.219970703125,0.005258593533135666,0.5258593533135666,1.5223700870488222
2021-09-30,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4048.080078125,-0.007908187415758456,-0.7908187415758456,1.3914882493969334
2021-10-01,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4035.300048828125,-0.0031620534342493255,-0.31620534342493256,1.3200760715431945
2021-10-04,EURO_STOXX_50,^STOXX50E,Yahoo Finance,3996.409912109375,-0.009684224367527042,-0.9684224367527041,1.2160950473828664
2021-10-05,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4065.429931640625,0.017123065515139098,1.7123065515139098,1.201193147992749
2021-10-06,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4012.64990234375,-0.013067655050492955,-1.3067655050492955,1.2955850785384329
2021-10-07,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4098.33984375,0.021130128953167356,2.1130128953167358,1.3230166355156066
2021-10-08,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4073.2900390625,-0.006130939240247552,-0.6130939240247552,1.4772924885427816
2021-10-11,EURO_STOXX_50,^STOXX50E,Yahoo Finance,4072.52001953125,-0.00018905904458978444,-0.018905904458978443,1.3735036556503804
